accX,accY,accZ
-4.706,-10.353,-1.725
-5.333,-10.667,-1.412
-5.333,-10.98,-1.569
-5.333,-11.137,-1.725
-5.176,-11.451,-1.569
-5.02,-11.922,-0.941
-4.706,-12.235,-0.941
-4.706,-12.549,-1.098
-4.235,-13.49,-0.941
-4.235,-13.647,-1.098
-5.02,-13.961,-1.098
-4.706,-14.431,-1.569
-5.49,-14.902,-2.667
-5.961,-15.216,-2.98
-4.392,-16.314,-3.765
-4.706,-17.412,-4.706
-4.706,-18.196,-4.392
-3.608,-22.118,-3.765
-3.451,-24.627,-3.922
-4.078,-29.333,-7.059
-3.137,-30.588,-8
-4.235,-31.843,-7.373
-3.765,-32,-8.627
0.627,-28.549,-8.157
-4.078,-21.176,-3.137
-6.275,-19.765,-2.51
-5.647,-17.098,-7.686
-0.471,-16.941,-10.039
4.392,-17.255,-7.843
-0.471,-13.647,-6.588
-4.706,-9.882,-6.118
-6.902,-6.588,-4.078
-4.235,-0.627,-4.078
1.882,0.157,3.451
-2.51,0.314,0.784
8.471,-4.235,-5.49
11.451,-5.176,-5.647
10.196,-1.882,-5.333
9.098,-1.569,-4.235
8,-0.941,-2.039
6.588,-0.784,-1.412
5.961,-1.255,-1.255
5.333,-1.882,-1.255
4.549,-2.353,-1.098
4.078,-2.98,-0.784
3.608,-3.294,-0.784
3.922,-4.078,-0.627
3.451,-4.235,-0.784
2.98,-4.863,-1.098
2.353,-6.118,-1.725
1.882,-6.431,-1.725
0.941,-7.373,-1.725
0.784,-7.843,-1.882
-0.157,-8.627,-2.353
-0.314,-9.098,-2.353
-0.627,-10.196,-2.824
-1.725,-11.608,-2.824
-2.196,-12.392,-3.137
-2.98,-13.961,-3.451
-3.294,-15.059,-3.137
-3.922,-17.098,-3.137
-4.078,-18.51,-2.824
-4.706,-21.804,-3.294
-5.961,-24.157,-4.078
-9.725,-29.333,-6.118
-16.471,-33.412,-8.314
-21.176,-33.725,-8.627
-26.196,-28.392,-6.118
-26.824,-24.314,-5.961
-30.902,-18.824,-4.706
-33.255,-17.255,-2.196
-35.137,-13.02,3.608
-38.275,-5.49,3.137
-40.157,-2.824,1.725
-44.235,0,2.667
-42.667,1.255,5.333
-33.255,-0.784,5.333
-30.588,-3.294,5.333
-28.235,-6.588,4.392
-20.078,-12.863,-5.804
20.392,-25.255,-22.118
80,-79.059,36.392
-1.098,-29.961,16.471
-66.98,-2.824,8.784
-36.078,-22.745,7.529
-3.451,-22.902,5.647
-3.451,-12.863,4.549
-4.706,4.078,-12.549
-7.216,3.922,-13.804
-15.686,-10.667,-8.627
-6.745,-10.824,-0.314
-3.608,-6.902,-0.157
-6.431,-9.569,1.098
-7.686,-10.039,0.157
-4.706,-9.255,-2.039
-4.392,-8.314,-3.451
-1.882,-8.627,-2.196
-3.294,-8,-0.627
-3.294,-8.471,-0.314
-3.294,-10.196,-2.039
-4.235,-9.882,-1.725
-5.333,-8.157,-0.627
-5.02,-8.471,-0.784
-3.451,-8.627,-1.569
-3.451,-8.941,-1.882
-3.922,-8.314,-1.725
-4.392,-8.471,-2.039
-4.392,-8.471,-2.51
-3.765,-8.627,-3.137
-3.765,-8.471,-3.451
-2.98,-8.627,-3.137
-2.824,-8.784,-2.353
-2.196,-9.098,-2.039
-2.039,-9.098,-1.882
-2.196,-8.941,-1.725
-2.98,-8.627,-1.412
-3.294,-8.627,-1.412
-3.922,-8.471,-1.725
-4.235,-8.627,-2.039
-3.765,-8.627,-2.039
-3.765,-8.784,-2.667
-2.824,-8.784,-2.667
-2.196,-8.941,-2.667
-2.196,-8.941,-2.039
-2.196,-9.098,-1.882
-2.667,-8.941,-2.353
-3.294,-9.098,-2.196
-3.765,-9.255,-2.196
-4.392,-8.941,-2.039
-5.02,-9.098,-2.039
-5.333,-9.725,-2.51
-5.647,-10.353,-2.667
-5.961,-10.353,-2.353
-5.333,-10.824,-1.569
-4.706,-11.137,-1.412
-4.863,-11.608,-0.784
-4.706,-12.078,-0.627
-4.235,-13.333,-1.098
-4.392,-13.804,-1.255
-4.392,-13.647,-1.098
-4.392,-13.804,-0.784
-4.863,-14.588,-1.412
-4.863,-14.902,-2.51
-4.706,-15.216,-3.608
-5.333,-16,-4.549
-5.02,-16.471,-5.02
-5.176,-18.51,-4.706
-4.706,-22.588,-2.196
-4.235,-25.569,-3.765
-2.98,-29.804,-9.569
-1.412,-31.529,-9.255
-0.784,-33.098,-8.471
-2.98,-33.255,-6.902
-2.824,-28.078,-4.863
-7.843,-21.176,-5.49
-6.118,-20.549,-5.02
-0.941,-18.667,-7.686
3.922,-18.98,-8.314
3.608,-15.529,-6.118
-1.412,-10.824,-5.647
-5.333,-9.255,-8.941
-3.294,-10.51,-5.49
-2.98,-3.765,-4.392
-1.569,1.882,4.392
-4.549,1.882,2.824
7.843,-4.235,-4.863
10.98,-4.863,-5.49
10.51,-2.353,-5.176
9.569,-2.039,-4.706
8.784,-1.882,-2.353
8.314,-1.569,-1.725
7.529,-2.196,-0.941
5.961,-2.98,-0.314
5.176,-3.294,-0.314
3.922,-3.451,-0.784
4.235,-4.235,-0.784
4.078,-4.863,-0.627
